Year	PJDay_start	PJDay_end	Jday_start	size	dry_days	trt	block	plot_num	spp	tree	pre_PAR	pre_T	pre_VPD	Ys-min-15	Ys-min-20	Ys-min-d	Ys-max-15	Ys-max-20	Ys-max-d	Ys-15-D	Ys-20-D	Ys-d-D	Ys-min-15-avg	Ys-min-20-avg	Ys-min-d-avg	Ys-max-15-avg	Ys-max-20-avg	Ys-max-d-avg	 Ys-15-D-avg	Ys-20-D-avg	Ys-d-D-avg	vwc_min	vwc_max	vwc-D	vwc-min-avg	vwc-max-avg	vwc-D-avg	Js-pre	Js-post	Js-D	Js-d2
2007	551	556	186	3.048	1	4	3	12	J	7	1429.7	22.797	2.9512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0067281	0.024053	0.017325	0.018879	0.063836	0.044957	12.557	16.783	4.2258	16.001
2007	557	566	192	3.556	6	4	3	12	J	7	1518.3	22.81	2.7363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011305	0.031003	0.019698	0.042193	0.051776	0.0095829	16.783	15.488	-1.2955	13.835
2007	567	569	202	4.318	10	4	3	12	J	7	1615.4	23.972	2.9124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020216	0.025501	0.0052849	0.027217	0.034945	0.0077284	10.668	10.738	0.070136	9.5767
2007	570	576	205	4.572	3	4	3	12	J	7	1097.9	20.89	1.6592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017241	0.020723	0.0034818	0.023008	0.047927	0.024919	9.5767	13.556	3.9794	12.172
2007	577	577	212	7.874	7	4	3	12	J	7	1319.7	21.517	2.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.016793	0.022533	0.0057396	0.037057	0.053395	0.016339	4.831	8.8326	4.0016	NA
2007	578	581	213	11.43	1	4	3	12	J	7	1160.9	19.498	1.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.022533	0.027383	0.0048505	0.053395	0.1153	0.061901	8.8326	18.045	9.212	18.045
2007	582	599	217	9.146	4	4	3	12	J	7	1463.3	21.478	1.7544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011126	0.037084	0.025958	0.081847	0.1214	0.039554	17.755	18.43	0.67553	18.43
2007	600	603	235	3.556	18	4	3	12	J	7	1610.9	25.002	3.0055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0045833	1.55E-05	-0.0045679	0.030541	0.037758	0.0072166	4.3724	9.5538	5.1814	7.1669
2007	604	605	239	4.826	4	4	3	12	J	7	1463.4	24.134	2.8794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55E-05	NA	NA	0.026067	0.040219	0.012291	6.8969	8.0658	1.1689	NA
2007	606	608	241	21.34	2	4	3	12	J	7	1662.4	22.554	2.5025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.035414	0.13946	0.10405	5.8964	12.509	6.6123	12.509
2007	609	627	244	5.842	3	4	3	12	J	7	1444.5	20.293	1.8042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054587	0.13201	0.077422	12.509	24.681	12.172	24.681
2007	628	630	263	46.724	19	4	3	12	J	7	1439.9	20.872	2.1329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.040006	0.1593	0.11929	11.775	13.45	1.6753	13.45
2007	631	641	266	4.318	3	4	3	12	J	7	1231.8	17.507	1.3492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08931	0.14667	0.057358	13.45	27.411	13.96	19.828
2007	642	699	277	3.302	11	4	3	12	J	7	1360.9	17.653	1.764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.053717	NA	0.092542	0.088711	-0.0013316	19.09	19.442	0.35229	14.183
2008	796	829	66	7.112	13	4	3	12	J	7	1293.8	6.6159	0.90087	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.37785	-0.75835	-0.89132	-0.27288	-0.42112	-0.7969	0.10496	0.3025	0.086475	0.066749	0.12959	0.06284	0.056549	0.084663	0.028114	9.0204	15.528	6.5076	9.3894
2008	830	864	100	4.826	34	4	3	12	J	7	1544.2	9.6618	1.2214	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9551	-2.2031	-1.7161	-1.3093	-1.6202	-1.6179	0.64572	0.58291	-0.12841	0.024487	0.02199	-0.0024977	0.025035	0.038064	0.013029	12.982	13.818	0.83624	10.208
2008	865	865	135	3.556	35	4	3	12	J	7	1705.3	14.011	1.8213	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.6252	-5.0789	-3.2332	-5.7612	-5.1909	-3.3931	0.048809	-0.070018	-0.085613	0	0.010479	0.010479	0.011947	0.011291	-0.00065595	10.847	3.2373	-7.6095	NA
2008	866	913	136	3.81	1	4	3	12	J	7	953.04	9.9628	0.3925	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.7612	-5.1909	-3.3931	-4.2277	-3.8053	-3.1089	1.1138	1.3856	0.28426	0.010479	0.064305	0.053826	0.011291	0.040553	0.029262	3.2373	13.627	10.39	11.497
2008	914	914	184	5.334	48	4	3	12	J	7	1672.7	21.698	2.8422	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.7691	-7.8549	-5.4999	-1.1886	-9.0147	-6.5136	3.5339	0.93995	-1.191	0.0078727	0.013483	0.0056107	0.0093005	0.012536	0.0032352	8.8668	11.107	2.2405	NA
2008	915	919	185	4.318	1	4	3	12	J	7	1819	21.956	2.8112	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1886	-9.0147	-6.5136	-0.57039	-7.1941	-6.283	0.0021575	0.52872	0.2306	0.013483	0.087562	0.074079	0.012536	0.046903	0.034367	11.107	10.889	-0.21873	6.5975
2008	920	923	190	8.894	5	4	3	12	J	7	1508.6	21.933	2.3925	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.70033	-7.9972	-6.6438	-1.7912	-7.1402	-5.0892	-0.07815	3.0268	1.5547	0.068124	0.15024	0.082115	0.027127	0.087608	0.060481	2.9224	10.874	7.9512	4.0885
2008	924	929	194	10.16	4	4	3	12	J	7	988.13	18.034	0.89594	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.3714	-9.1943	-6.2751	-2.5557	-4.2682	-4.2646	2.9148	5.0407	2.0106	0.083237	0.18166	0.098422	0.051486	0.12837	0.076887	10.874	25.901	15.027	12.696
2008	930	937	200	7.366	6	4	3	12	J	7	1448.3	20.969	1.6333	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.1797	-6.0244	-5.0663	-1.6669	-3.1648	-4.0454	2.802	2.8886	0.9615	0.1415	0.13927	-0.0022262	0.084634	0.10696	0.022325	20.838	19.875	-0.9628	13.454
2008	938	938	208	27.69	8	4	3	12	J	7	1339.2	22.415	2.1173	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.0443	-3.931	-4.2774	NA	NA	NA	NA	NA	NA	0.098458	0.11372	0.015257	0.077881	0.095989	0.018109	17.197	4.1569	-13.04	NA
2008	939	947	209	28.95	1	4	3	12	J	7	539.31	18.788	0.30375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.12386	-1.4677	-1.7259	NA	NA	NA	0.11372	0.22841	0.11469	0.095989	0.19065	0.094656	4.1569	20.494	16.337	20.494
2008	948	958	218	34.544	9	4	3	12	J	7	1700	24.111	2.7992	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.70708	-2.1602	-2.7717	NA	NA	NA	NA	NA	NA	0.1295	0.22816	0.098657	0.11021	0.19528	0.085068	20.409	22.761	2.3522	20.925
2008	959	959	229	12.954	11	4	3	12	J	7	1606.5	21.812	2.0384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15735	NA	NA	0.11161	0.10317	-0.0051685	17.472	16.868	-0.60428	NA
2008	960	973	230	11.936	1	4	3	12	J	7	1213.3	17.617	1.4475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10317	0.17519	0.072012	16.868	25.668	8.8002	16.07
2008	974	982	244	17.272	14	4	3	12	J	7	1429.3	20.624	1.8925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.17432	-0.75499	-1.2277	NA	NA	NA	NA	NA	NA	0.079303	0.13777	0.058466	21.631	16.956	-4.6752	12.765
2008	983	1007	253	8.382	9	4	3	12	J	7	1442.2	19.36	1.9486	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.73483	-1.2268	-1.4876	-1.2342	-0.97792	-1.2001	0.14149	0.16436	0.18942	NA	NA	NA	0.079897	0.1134	0.033499	14.028	18.11	4.0823	6.523
2008	1008	1008	278	6.35	25	4	3	12	J	7	1408.9	17.957	1.9359	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.4427	-2.7311	-2.2819	-3.0764	-3.1353	-2.416	-0.50965	-0.40419	-0.13415	NA	NA	NA	0.036827	0.035177	-0.0016499	12.495	14.021	1.5261	NA
2008	1009	1017	279	29.464	1	4	3	12	J	7	1218.2	17.434	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.0764	-3.1353	-2.416	-0.63803	-1.0516	-1.1169	2.3038	2.1019	1.2992	NA	0.18969	NA	0.035177	0.16233	0.12519	14.021	17.23	3.2088	12.916
2008	1018	1023	288	10.16	9	4	3	12	J	7	1195.1	14.029	1.1396	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6859	-2.9322	-2.4803	-0.42451	-0.27428	-1.0963	0.88455	2.3576	1.3853	0.12329	0.17507	0.051781	0.10328	0.13787	0.03459	16.462	16.055	-0.40697	10.449
2008	1024	1061	294	13.716	6	4	3	12	J	7	1201.7	10.639	1.131	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.48001	-0.33143	-1.2477	-0.27552	-0.16146	-0.74072	0.089176	0.14116	0.39901	0.14486	0.19822	0.053356	0.11552	0.15813	0.042609	14.259	21.106	6.8472	18.627
2009	1197	1237	101	9.652	60	4	3	12	J	7	1340.4	8.122	1.0739	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.3823	-2.4269	-2.0615	-2.4672	-2.4287	-2.095	-0.084851	-0.001735	-0.033471	0.017881	0.10555	0.087671	0.021208	0.064207	0.042999	18.543	18.963	0.42069	18.893
2009	1238	1238	142	7.62	41	4	3	12	J	7	1645	16.917	2.0586	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.7228	-5.1075	-3.752	NA	NA	NA	NA	NA	NA	0.011927	0.02979	0.017864	0.015074	0.022261	0.0071871	8.1072	3.2334	-4.8738	NA
2009	1239	1240	143	12.7	1	4	3	12	J	7	424.95	12.27	0.39875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02979	0.17145	0.14166	0.022261	0.12215	0.099889	3.2334	10.343	7.1092	NA
2009	1241	1256	145	3.556	2	4	3	12	J	7	1465.1	14.603	0.92875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1464	0.15806	0.011656	0.090978	0.11968	0.028697	10.343	30.333	19.991	26.593
2009	1257	1260	161	4.064	16	4	3	12	J	7	1565	18.446	2.2081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.032614	0.072088	0.039474	0.041786	0.062919	0.021133	2.3509	31.129	28.778	31.129
2009	1261	1269	165	3.048	4	4	3	12	J	7	1496.1	20.438	2.1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5871	-3.6331	-3.4885	NA	NA	NA	0.048125	0.063726	0.015601	0.050785	0.059155	0.0083702	17.906	29.191	11.286	24.824
2009	1270	1274	174	6.096	9	4	3	12	J	7	1519.3	22.538	2.5307	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.9249	-4.7561	-3.939	-4.7082	-4.5326	-3.9506	0.017807	0.22351	-0.011594	0.033193	0.075291	0.042098	0.039269	0.065023	0.025754	22.33	35.65	13.32	35.65
2009	1275	1279	179	3.048	5	4	3	12	J	7	1224.5	22.208	2.3205	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.5656	-5.1224	-4.1652	-4.3596	-4.334	-3.909	1.206	0.78842	0.20266	0.035926	0.067092	0.031166	0.041501	0.058498	0.016997	18.68	20.205	1.5258	19.793
2009	1280	1296	184	33.784	5	4	3	12	J	7	1420.8	21.682	2.1665	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.2309	-4.8157	-3.9828	-2.4167	-2.2138	-2.1003	3.2715	2.4875	1.9418	0.06121	0.19592	0.13471	0.051161	0.17019	0.11903	20.205	25.818	5.6123	23.226
2009	1297	1297	201	8.386	17	4	3	12	J	7	1681.7	25.144	3.1153	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.4393	-3.2656	-3.8008	NA	NA	NA	NA	NA	NA	0.067871	NA	NA	0.055115	0.056544	0.0024099	28.669	20.649	-8.0206	NA
2009	1298	1304	202	6.858	1	4	3	12	J	7	1599.1	26.066	3.6137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.056544	0.10786	0.051313	20.649	33.75	13.102	25.217
2009	1305	1319	209	7.37	7	4	3	12	J	7	1639.2	23.14	2.4586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071364	NA	0.069185	0.082446	0.014113	25.891	29.681	3.7906	29.618
2009	1320	1321	224	6.604	15	4	3	12	J	7	1582.9	24.227	3.1298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037519	0.091997	0.054478	0.035961	0.059032	0.023071	17.834	30.688	12.855	NA
2009	1322	1330	226	3.048	2	4	3	12	J	7	1603.1	21.468	2.8312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.8492	-5.5916	-4.277	NA	NA	NA	0.056016	0.089227	0.033212	0.042673	0.065506	0.022833	30.688	26.774	-3.9141	19.557
2009	1331	1332	235	14.984	9	4	3	12	J	7	1593.8	23.659	2.8525	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.8492	-5.5916	-4.277	NA	NA	NA	NA	NA	NA	0.04655	0.1738	0.12725	0.037536	0.12287	0.085339	18.312	7.6549	-10.657	NA
2009	1333	1339	237	4.318	2	4	3	12	J	7	844.54	18.551	1.2138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.081463	0.17627	0.094808	0.060819	0.13026	0.069441	NA	25.851	NA	24.623
2009	1340	1347	244	3.81	7	4	3	12	J	7	1406	20.211	2.2614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11192	0.10306	-0.0088685	0.07556	0.073816	-0.0017441	25.586	28.981	3.3959	20.434
2009	1348	1354	252	8.382	8	4	3	12	J	7	1414	20.297	2.2627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.070405	0.15581	0.085409	0.05158	0.090262	0.038681	23.828	23.29	-0.53813	23.29
2009	1355	1355	259	11.43	7	4	3	12	J	7	1380.3	18.234	1.8063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.081047	0.092467	0.01142	0.055598	0.064345	0.008747	18.734	17.07	-1.6645	NA
2009	1356	1356	260	6.604	1	4	3	12	J	7	1162.6	16.329	1.2887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.092467	0.17755	0.085083	0.064345	0.11651	0.052162	17.07	3.4425	-13.627	NA
2009	1357	1358	261	3.556	1	4	3	12	J	7	373.87	12.651	0.2425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17755	0.17741	-0.00014479	0.11651	0.12655	0.010042	3.4425	12.885	9.4422	NA
2009	1359	1388	263	3.556	2	4	3	12	J	7	889.09	13.603	0.64313	NA	NA	NA	-0.031644	-0.26199	NA	NA	NA	NA	NA	NA	NA	-0.70824	-0.80209	-2.2975	NA	NA	NA	0.17033	0.16751	-0.0028234	0.11973	0.12125	0.0015255	12.885	24.062	11.177	20.609
2009	1389	1389	293	21.336	30	4	3	12	J	7	1357.8	15.522	1.6881	-2.0508	-1.4927	NA	-2.1867	-1.6251	NA	-0.13589	-0.13242	NA	-2.8475	-2.8352	-3.2546	-3.2014	-3.0775	-3.3596	-0.062662	-0.1025	-0.076376	0.040016	0.076323	0.036307	0.028696	0.050235	0.02154	13.71	10.148	-3.5627	NA
2009	1390	1396	294	13.462	1	4	3	12	J	7	924.51	13.279	1.55	-2.1867	-1.6251	NA	NA	-0.034864	NA	NA	1.5903	NA	-3.2014	-3.0775	-3.3596	-0.23025	-0.9522	-1.4489	3.3282	2.1056	1.8991	0.076323	0.198	0.12168	0.050235	0.15321	0.10297	10.148	19.653	9.5053	10.988
2009	1397	1427	301	3.556	7	4	3	12	J	7	909.62	7.8402	0.71875	NA	-0.034864	NA	NA	NA	NA	NA	NA	NA	-0.23898	-1.1186	-3.0884	-0.11093	-0.74355	-1.0923	0.025865	0.85566	1.8524	0.15373	0.16318	0.0094477	0.10972	0.11862	0.0089034	13.412	12.955	-0.4563	NA
2010	1521	1527	60	4.064	1	4	3	12	J	7	546.29	3.7711	0.35188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2010	1528	1534	67	8.128	7	4	3	12	J	7	1131.4	6.25	0.76036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2010	1535	1539	74	6.604	7	4	3	12	J	7	1262.4	3.9234	0.63054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2010	1540	1542	79	9.652	5	4	3	12	J	7	1308.4	5.7788	0.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2010	1543	1566	82	4.064	3	4	3	12	J	7	1209.6	4.2189	0.72354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2010	1567	1567	106	3.81	24	4	3	12	J	7	1551.5	10.899	1.4368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2010	1568	1572	107	10.414	1	4	3	12	J	7	1557.6	12.536	1.1475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2010	1573	1582	112	9.398	5	4	3	12	J	7	1318	12.778	1.0887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.095752	NA	NA	NA	NA	NA
2010	1583	1608	122	4.064	10	4	3	12	J	7	1507	10.536	1.2535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.078694	0.092471	0.013777	NA	24.984	NA	15.151
2010	1609	1639	148	13.462	26	4	3	12	J	7	1722.6	16.672	2.0361	NA	NA	NA	-0.39708	-8.3787	NA	NA	NA	NA	NA	NA	NA	-4.087	-4.6224	-3.5911	NA	NA	NA	NA	0.027039	NA	0.030908	0.1043	0.079339	9.6148	15.634	6.019	14.622
2010	1640	1643	179	6.858	31	4	3	12	J	7	1760	24.057	3.3474	-0.39708	-8.5558	NA	NA	-7.683	-5.9193	NA	0.87278	NA	-4.6051	-4.7224	-3.6284	-4.1734	-4.473	-3.7246	0.44775	0.21034	0.072606	0.02085	0.065011	0.044161	0.020573	0.056519	0.035946	7.2182	7.6086	0.3904	7.6086
2010	1644	1648	183	3.048	4	4	3	12	J	7	1735.9	20	2.382	NA	-9.0952	-6.1676	-8.4061	-7.4711	-5.4578	NA	1.624	0.70979	-4.9703	-4.9567	-3.9561	-4.8664	-4.6258	-3.7039	0.36165	0.38206	0.25217	0.027474	0.065047	0.037573	0.028294	0.054343	0.026049	6.6071	5.7523	-0.85477	4.4964
2010	1649	1656	188	6.35	5	4	3	12	J	7	1717	22.929	2.8414	-9.4992	-8.2738	-7.246	-6.384	-6.1008	-5.2249	3.1152	2.173	2.021	-6.4902	-4.9947	-4.0559	-4.338	-4.4039	-3.8335	2.0131	0.59086	0.22241	0.057989	0.066803	0.0088142	0.045012	0.05697	0.011958	5.7523	6.9597	1.2073	5.2578
2010	1657	1664	196	3.048	8	4	3	12	J	7	1734.2	22.983	2.8068	-6.9357	-7.3333	-5.8981	-7.4442	-6.974	-5.9692	-0.50843	0.35938	-0.071081	-5.6544	-5.2224	-4.1399	-5.2205	-5.1999	-4.2799	0.60488	0.0077507	-0.05679	0.050912	0.055346	0.0044342	0.04157	0.047334	0.0057632	3.3073	7.1961	3.8888	5.098
2010	1665	1665	204	20.826	8	4	3	12	J	7	1715.3	25.194	3.285	-9.4946	-9.0718	-6.839	-9.937	-9.2996	-6.9331	-0.44241	-0.22788	-0.094157	-6.9369	-6.3935	-5.1109	-6.942	-6.7872	-5.2434	0.32947	-0.19549	-0.13249	0.038044	0.069373	0.031329	0.032769	0.061689	0.02892	3.8058	6.0046	2.1988	NA
2010	1666	1666	205	18.032	1	4	3	12	J	7	1134.3	20.067	1.9656	-9.937	-9.2996	-6.9331	NA	-7.8094	-6.3984	NA	1.4902	0.53468	-6.942	-6.7872	-5.2434	-1.0863	-3.6887	-4.431	4.7781	1.9539	0.86456	0.069373	0.18101	0.11163	0.061689	0.15664	0.094955	6.0046	5.2548	-0.7498	NA
2010	1667	1672	206	22.102	1	4	3	12	J	7	540.95	17.973	0.45875	NA	-7.8094	-6.3984	-0.048203	-0.28783	-4.6701	NA	7.5216	1.7283	-1.0863	-3.6887	-4.431	-0.11911	-0.29843	-1.2117	1.3733	3.1824	3.1272	0.18101	0.21344	0.032433	0.15664	0.18636	0.029715	5.2548	24.381	19.126	24.381
2010	1673	1677	212	3.556	6	4	3	12	J	7	1074.8	20.097	1.2712	-0.048203	-6.9081	-5.8428	-0.018449	NA	-3.6948	0.029754	NA	2.148	-0.13169	-1.666	-2.2308	-0.10573	-0.2933	-0.96797	0.030162	0.93729	1.4326	0.17228	0.16874	-0.0035474	0.1467	0.14266	-0.0040412	23.36	28.32	4.96	28.32
2010	1678	1725	217	4.064	5	4	3	12	J	7	1242.9	21.867	1.9273	-0.071402	NA	-4.5308	-0.09405	-0.039884	-1.8945	-0.022648	NA	2.6363	-0.14015	-0.32269	-1.2555	-0.42982	-0.35927	-0.69726	0.030317	0.056926	0.50954	0.13504	0.12369	-0.011348	0.12055	0.11774	-0.0028118	25.733	29.052	3.3184	23.659
2010	1726	1726	265	10.16	48	4	3	12	J	7	1552	22.133	2.4909	-7.78	-6.5183	-6.0027	-7.6576	-6.3397	-5.9307	0.12247	0.17863	0.071945	-6.1227	-5.5194	-4.996	-6.2777	-5.5017	-4.9994	0.33526	0.017721	-0.0034024	0.025682	0.042659	0.016977	0.022333	0.039914	0.017582	4.1496	1.5898	-2.5598	NA
2010	1727	1735	266	6.858	1	4	3	12	J	7	335.24	17.792	0.42688	-7.6576	-6.3397	-5.9307	NA	-3.9023	-4.6555	NA	2.4373	1.2752	-6.2777	-5.5017	-4.9994	-1.198	-2.3097	-3.2459	4.5367	3.192	1.7535	0.042659	0.1451	0.10244	0.039914	0.12113	0.08122	1.5898	15.25	13.66	15.25
2010	1736	1737	275	6.858	9	4	3	12	J	7	1430.8	19.072	2.2443	NA	-5.7011	-5.6464	-2.1245	-3.3841	-4.5041	NA	2.3169	1.1424	-2.9274	-3.4228	-4.5723	-1.8372	-2.5052	-3.3183	0.99708	0.91756	1.254	0.072233	0.091472	0.019239	0.063444	0.084829	0.021385	5.7257	9.31	3.5842	NA
2010	1738	1753	277	10.922	2	4	3	12	J	7	1317.4	16.704	1.9209	-2.1245	-3.8845	-4.6929	NA	-2.2317	-3.4869	NA	1.6528	1.206	-1.9228	-2.6488	-3.4127	-0.37258	-0.99301	-2.1758	1.669	1.6558	1.237	0.068721	0.15096	0.082242	0.063583	0.12459	0.061005	9.31	16.733	7.4229	16.552
2010	1754	1754	293	9.144	16	4	3	12	J	7	1241.6	15.041	1.5927	NA	-3.1507	-4.3363	NA	-2.2267	-3.4341	NA	0.92409	0.90215	-1.5931	-2.2458	-3.2495	-1.6136	-1.979	-2.561	0.044639	0.38763	0.68853	0.052541	0.054242	0.0017013	0.050315	0.052157	0.0018422	6.8876	6.4074	-0.48014	NA
2010	1755	1857	294	3.556	1	4	3	12	J	7	827.21	12.645	1.365	NA	-2.2267	-3.4341	-1.0693	-0.86168	-2.9237	NA	1.365	0.51048	-1.6136	-1.979	-2.561	-0.61556	-0.91565	-1.5842	1.185	1.096	0.97679	0.054242	0.13701	0.082767	0.052157	0.10648	0.054324	6.4074	9.8981	3.4907	5.8476
2011	2010	2017	184	8.382	151	4	3	12	J	7	1712	14.377	1.9941	-5.4073	-6.9797	NA	NA	NA	NA	NA	NA	NA	-4.4492	-6.5348	-7.0237	-0.13184	-6.6663	-7.8557	4.8247	1.3297	0.65219	0	0.07835	0.07835	0.0024777	0.053371	0.050893	1.2993	2.9963	1.697	1.1034
2011	2018	2027	192	3.302	8	4	3	12	J	7	1585.2	25.661	3.5362	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.26823	-7.4818	-8.6891	-1.5806	-8.4797	-8.047	-0.012532	1.2162	0.64214	0.011906	0.032922	0.021016	0.012081	0.032199	0.020118	1.9065	1.9419	0.03542	0.9
2011	2028	2037	202	4.318	10	4	3	12	J	7	1487.5	24.921	3.1963	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.8584	-9.3976	-8.8458	-0.55954	-8.4627	-8.7394	3.2988	0.93498	0.10646	0.0010236	0.025266	0.024242	0.013315	0.030061	0.016745	1.5451	3.1358	1.5906	2.0828
2011	2038	2040	212	7.874	10	4	3	12	J	7	1389.4	23.301	2.7214	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.3788	-9.6576	-9.0022	-0.99758	-8.2818	-8.0823	0.52087	1.3758	0.68808	0.00049479	0.085264	0.084769	0.012775	0.058713	0.045938	0.83617	1.7409	0.90474	1.6294
